Geometry

 COORDINATES 205
! NODE  X   Y   Z
    119    1.582816572309357e-01    4.672689864265511e-05    2.499999999999582e+01    0.000000000000000e+00
    120    6.614129660119080e-13    2.922700202860338e-10    2.500000000000000e+01    0.000000000000000e+00
    121    6.722277370539751e-13    -2.755699275247010e-10    2.500000000000000e+01    0.000000000000000e+00
    122    1.581843433642585e-01    3.584196072107969e-05    2.500000000000377e+01    0.000000000000000e+00
    123    2.109803703861813e-01    3.162460306953830e-12    2.500000000000009e+01    0.000000000000000e+00
    124    1.581843433928761e-01    -3.584195466433266e-05    2.499999999999634e+01    0.000000000000000e+00
    125    6.722277375014456e-13    2.755699275247671e-10    2.500000000000000e+01    0.000000000000000e+00
    126    6.642466050245248e-13    -2.588517797536912e-10    2.500000000000000e+01    0.000000000000000e+00
    127    1.582113943111451e-01    -2.714589539882257e-05    2.500000000000331e+01    0.000000000000000e+00
    128    2.109872822614279e-01    -4.577192287479201e-12    2.500000000000009e+01    0.000000000000000e+00
    129    1.582113942334197e-01    2.714588724587643e-05    2.499999999999680e+01    0.000000000000000e+00
    130    6.642466044204557e-13    2.588517797536094e-10    2.500000000000000e+01    0.000000000000000e+00
    131    6.717322331268237e-13    -2.421797392220630e-10    2.500000000000000e+01    0.000000000000000e+00
    132    1.582337178646405e-01    2.023638201489703e-05    2.500000000000291e+01    0.000000000000000e+00
    133    2.108745592510563e-01    4.248272196103132e-12    2.500000000000008e+01    0.000000000000000e+00
    134    1.582337179039946e-01    -2.023637405144199e-05    2.499999999999721e+01    0.000000000000000e+00
    135    6.717322337041351e-13    2.421797392221514e-10    2.500000000000000e+01    0.000000000000000e+00
    136    6.644757957731148e-13    -2.254428610440340e-10    2.500000000000000e+01    0.000000000000000e+00
    137    1.581788562386216e-01    -1.470544653057979e-05    2.500000000000255e+01    0.000000000000000e+00
    138    2.110497973578085e-01    -5.823888102262618e-12    2.500000000000008e+01    0.000000000000000e+00
    139    1.581788561452900e-01    1.470543614801194e-05    2.499999999999756e+01    0.000000000000000e+00
    140    6.644757950168786e-13    2.254428610439294e-10    2.500000000000000e+01    0.000000000000000e+00
    141    6.713585432619579e-13    -2.087797687436022e-10    2.500000000000000e+01    0.000000000000000e+00
    142    1.582507063673391e-01    1.051864641209231e-05    2.500000000000224e+01    0.000000000000000e+00
    143    2.108422567508719e-01    5.563686958686098e-12    2.500000000000008e+01    0.000000000000000e+00
    144    1.582507064262680e-01    -1.051863597555340e-05    2.499999999999788e+01    0.000000000000000e+00
    145    6.713585440275775e-13    2.087797687437171e-10    2.500000000000000e+01    0.000000000000000e+00
    146    6.650034743705012e-13    -1.920404734577557e-10    2.500000000000000e+01    0.000000000000000e+00
    147    1.581692467188078e-01    -7.143634124125568e-06    2.500000000000197e+01    0.000000000000000e+00
    148    2.110621836383479e-01    -7.395870535820240e-12    2.500000000000008e+01    0.000000000000000e+00
    149    1.581692466064573e-01    7.143620844296632e-06    2.499999999999815e+01    0.000000000000000e+00
    150    6.650034734030304e-13    1.920404734576214e-10    2.500000000000000e+01    0.000000000000000e+00
    151    6.707184360873464e-13    -1.753753917734429e-10    2.500000000000000e+01    0.000000000000000e+00
    152    1.582510402646249e-01    4.823141198057322e-06    2.500000000000174e+01    0.000000000000000e+00
    153    2.108463605198822e-01    7.290180744388453e-12    2.500000000000009e+01    0.000000000000000e+00
    154    1.582510403495071e-01    -4.823127602491813e-06    2.499999999999839e+01    0.000000000000000e+00
    155    6.707184370849933e-13    1.753753917735917e-10    2.500000000000000e+01    0.000000000000000e+00
    156    6.656761374076278e-13    -1.586408635806300e-10    2.500000000000000e+01    0.000000000000000e+00
    157    1.581704760296165e-01    -2.779628336246910e-06    2.500000000000152e+01    0.000000000000000e+00
    158    2.110524667741339e-01    -9.482564843830848e-12    2.500000000000009e+01    0.000000000000000e+00
    159    1.581704758945676e-01    2.779611328987326e-06    2.499999999999859e+01    0.000000000000000e+00
    160    6.656761361766017e-13    1.586408635804571e-10    2.500000000000000e+01    0.000000000000000e+00
    161    6.700339796724940e-13    -1.419694234768621e-10    2.500000000000000e+01    0.000000000000000e+00
    162    1.582438527232607e-01    1.749305268981615e-06    2.500000000000134e+01    0.000000000000000e+00
    163    2.108668703194826e-01    9.492585639947958e-12    2.500000000000008e+01    0.000000000000000e+00
    164    1.582438528435709e-01    -1.749287587310266e-06    2.499999999999877e+01    0.000000000000000e+00
    165    6.700339809818630e-13    1.419694234770551e-10    2.500000000000000e+01    0.000000000000000e+00
    166    6.663065122273632e-13    -1.252419877538289e-10    2.500000000000000e+01    0.000000000000000e+00
    167    1.581758075802541e-01    -3.813273815647351e-07    2.500000000000118e+01    0.000000000000000e+00
    168    2.110367932667162e-01    -1.214477307288528e-11    2.500000000000007e+01    0.000000000000000e+00
    169    1.581758074170101e-01    3.813055528919651e-07    2.499999999999893e+01    0.000000000000000e+00
    170    6.663065106566541e-13    1.252419877536058e-10    2.500000000000000e+01    0.000000000000000e+00
    171    6.694483733561583e-13    -1.085632940815062e-10    2.500000000000000e+01    0.000000000000000e+00
    172    1.582344184498446e-01    3.410692588920466e-07    2.500000000000104e+01    0.000000000000000e+00
    173    2.108936295057994e-01    1.236224340819770e-11    2.500000000000007e+01    0.000000000000000e+00
    174    1.582344186172478e-01    -3.410462940387594e-07    2.499999999999907e+01    0.000000000000000e+00
    175    6.694483750702649e-13    1.085632940817553e-10    2.500000000000000e+01    0.000000000000000e+00
    176    6.667464358117692e-13    -9.184285272048889e-11    2.500000000000000e+01    0.000000000000000e+00
    177    1.581823080679067e-01    9.305193094625533e-07    2.500000000000091e+01    0.000000000000000e+00
    178    2.110237303397757e-01    -1.554577045529840e-11    2.500000000000007e+01    0.000000000000000e+00
    179    1.581823078705889e-01    -9.305473540385941e-07    2.499999999999918e+01    0.000000000000000e+00
    180    6.667464338108852e-13    9.184285272020173e-11    2.500000000000000e+01    0.000000000000000e+00
    181    6.692605453957162e-13    -7.515761556697745e-11    2.500000000000000e+01    0.000000000000000e+00
    182    1.582264218020910e-01    4.970316388157354e-09    2.500000000000081e+01    0.000000000000000e+00
    183    2.109218704059540e-01    1.613871602402177e-11    2.500000000000007e+01    0.000000000000000e+00
    184    1.582264220326620e-01    -4.940566211569909e-09    2.499999999999929e+01    0.000000000000000e+00
    185    6.692605476331159e-13    7.515761556729921e-11    2.500000000000000e+01    0.000000000000000e+00
    186    6.660267240563739e-13    -5.844305963817639e-11    2.500000000000000e+01    0.000000000000000e+00
    187    1.581905334684557e-01    1.805132693441229e-06    2.500000000000071e+01    0.000000000000000e+00
    188    2.110163220190245e-01    -1.978951809948629e-11    2.500000000000006e+01    0.000000000000000e+00
    189    1.581905332293583e-01    -1.805168849377380e-06    2.499999999999938e+01    0.000000000000000e+00
    190    6.660267214935603e-13    5.844305963780446e-11    2.500000000000000e+01    0.000000000000000e+00
    191    6.730391829923753e-13    -4.175253582626663e-11    2.500000000000000e+01    0.000000000000000e+00
    192    1.582246802215952e-01    3.527949088856492e-07    2.500000000000062e+01    0.000000000000000e+00
    193    2.109477252493722e-01    2.128673343002488e-11    2.500000000000006e+01    0.000000000000000e+00
    194    1.582246805371990e-01    -3.527568335799370e-07    2.499999999999946e+01    0.000000000000000e+00
    195    6.730391858550059e-13    4.175253582669465e-11    2.500000000000000e+01    0.000000000000000e+00
    196    6.508883246970096e-13    -2.504264209733110e-11    2.500000000000000e+01    0.000000000000000e+00
    197    1.582058328061133e-01    2.791224009030774e-06    2.500000000000055e+01    0.000000000000000e+00
    198    2.110103837057914e-01    -2.478075875424431e-11    2.500000000000006e+01    0.000000000000000e+00
    199    1.582058325174514e-01    -2.791269360096057e-06    2.499999999999953e+01    0.000000000000000e+00
    200    6.508883215154099e-13    2.504264209670078e-11    2.500000000000000e+01    0.000000000000000e+00
    201    7.300422804142283e-13    -8.348847653710528e-12    2.500000000000000e+01    0.000000000000000e+00
    202    1.582403428214180e-01    -7.845682978993920e-07    2.500000000000048e+01    0.000000000000000e+00
    203    2.109635146285221e-01    2.681176501006032e-11    2.500000000000006e+01    0.000000000000000e+00
    204    1.582403432690144e-01    7.845967573067488e-07    2.499999999999958e+01    0.000000000000000e+00
    205    7.300422814984532e-13    8.348847656072471e-12    2.500000000000000e+01    0.000000000000000e+00

*END
